tweet,sentimen
"Halo, mohon maaf atas ketidak nyamanannya.
Guna pengecekan & penanganan lebih lanjut, silakan sampaikan keluhan kamu melalui menu Bantuan/Help pada aplikasi Gojek kamu ya. Terima kasih. -SM",0
wowww,0
@gojekindonesia promonya macetkah? Kenapa saya gak bisa dapet promo?,0
Betul,0
👍,0
"Hai kak, kami dari Findaya partner Gojek yang menangani PyLater. Apabila kakak tidak ingin menggunakan PayLater sebagai metode pembayaran, kakak dapat mengganti secara manual metode pembayarannya menjadi GoPay atau tunai pada saat melakukan pemesanan ya. Tks^ran",0
"Tetapi di setiap perjalanan juga butuh usaha yang harus dibayar.
Mari gunakan Gopay untuk memudahkan setiap perjalananmu.
Saya Dios siap mendukung ekspansi gojek di pasar internasional. #gojekinaja @gojekindonesia",0
Gomana nih @gojekindonesia,0
 https://twitter.com/tanya2rl/status/1166973854272458752?s=19 …,0
@gojekindonesia,0
"Halo, mohon maaf atas ketidak nyamanannya.
Guna pengecekan & penanganan lebih lanjut, silakan sampaikan keluhan kamu melalui menu Bantuan/Help pada aplikasi Gojek kamu ya. Terima kasih. -SM",0
@gojekindonesia @GrabID 😎,0
"Hai, harap waspada terhadap tindak penipuan yang mengatasnamakan Gojek, pastikan Anda tdk memberikan kode verifikasi kepada siapapun yang meminta, info selengkapnya silakan klik link  https://www.go-jek.com/blog/jaga-kerahasiaan-kode-verifikasi-go-jekmu/ …. Tks^Jhn",0
"Hai Millati, agar dapat kami bantu cek mohon infokan no hp dan email yg terdaftar melalui DM ya. Tks^feb",0
@gojekindonesia,0
@gojekindonesia dear admin saya dihub nomer ini katanya dapat hadiah undian. Wkwkwkwk  pic.twitter.com/qLi2MwWDiV,0
Astagaaaa kan kalo makanan nunggu lama pasti driver nya pun juga konfirm kan mb? Kenapa sih harus laporan makanan gak sampek??? Terus gini ini tolong lah @gojekindonesia jangan main suspend alasan sepihak ajaa,0
Lapo seh ☹️,0
Sekalian aja @gojekindonesia kasih abgnya buka pabrik boba,0
"Klo sudah terlanjur memberikan kode, dampak buruknya apa min?",0
"Halo, perihal pengajuan refund transaksi online, kami sarankan utk melakukan konfirmasi terlebih dahulu ya pada pihak merchant terkait. Terima kasih. -SM",0
"Hai, harap waspada terhadap tindak penipuan yang mengatasnamakan Gojek, pastikan Anda tdk memberikan kode verifikasi kepada siapapun yang meminta, info selengkapnya silakan klik link  https://www.go-jek.com/blog/jaga-kerahasiaan-kode-verifikasi-go-jekmu/ …. Tks^Jhn",0
"@gojekindonesia mohon bantuannya untuk menegur mitra anda ini (tidak perlu sampai disuspend cukup bantu tegur saja agar tidak diulang lagi). Merokok sambil mengemudikan motor, abu rokoknya dibuang sembarangan kena mata saya yang kebetulan di belakangnya. ",0
 pic.twitter.com/9wTrgSBS3h,0
"Hai Emilia, bisa di informasikan nomor laporannya melalui DM? Terima kasih^Yni",0
@gojekindonesia kenapa saya cuma dpt cashback 20%? pdhl tmpt saya makan promo payday 50%  pic.twitter.com/pvLL8USnd6,0
"Hai, untuk dapat kami proses lebih lanjut, silakan informasikan nomor telepon, e-mail terdaftar, tipe handphone, versi iOS/OS, dan screenshoot kendalanya via DM ya. Tks^Jhn",0
"Nama Shamsubahrin Ismail viral di berbagai media massa Indonesia terkait pernyataannya mengenai @gojekindonesia. Pengusaha Malaysia itu memiliki segudang pengalaman di antaranya bisnis peternakan sapi, halal e-commerce, hingga pernah terlibat kasus hukum.
 https://katadata.co.id/berita/2019/08/29/bos-taksi-malaysia-rival-gojek-berbisnis-ternak-hingga-e-commerce …",0
"Hai Bara, maaf atas kendala tersebut, agar dapat kami bantu cek mohon infokan no hp dan email yg terdaftar melalui DM ya. Tks^feb",0
Cek DM saya min,0
@Paisan26849860 @Ianbins 🤔,0
"Depan belok kiri ya, bang.. @gojekindonesia @GrabID pic.twitter.com/hHuIjeNMGr",0
"@gojekindonesia voucher semangat merdeka saya ilang pdhl msh 12 voucher dan exp 31 agustus 2019..tlp ke CS gojek 3 org omongannya ga bs berubah2,sbnrnya ada apa sih??? Ksh promo customer melebihi budget yak jd ambil voucher org sblm masa exp??",0
Aplikasinya @gojekindonesia ini kenapa sering banget force close sih huhu malah pernah lagi order terus gak bisa bales chat abangnya padahal sudah pakai versi terbaru. Terakhir udah antre di merchant terus mau bayar eh appsnya gak mau ngebuka,0
jadi goodbye @gojekindonesia,0
"karna yg dijual itu jasa cuy... 
@gojekindonesia
@gojek24jam https://twitter.com/lambe_ojol/status/1166955704717991936 …",0
"Min tolong respon dm saya dong , yg lain direspon saya dikacangin",0
"Yah kalau malaysia negara kaya kenapa takut bisnisnya taxinya ilang.... orang kaya kan ga mau pake Gojek... Jadi ga usah ribet mikirin miskin kaya... kalo ga laku , gojek ini yg rugi... kalo laku yah siap siap yg merasa punya usaha taxi kaya bakal gulung tikar",0
"Hai, untuk proses penanganan lebih lanjut silakan mengirimkan email ke customerservice@go-jek.com dengan menggunakan alamat email yg terdaftar pada akun Gojek Anda ya. Terima kasih^feb",0
"Dia kaya gitu kan takut, realitanya kek gini nih say. Turis harus bayar mahal... Iya g min @gojekindonesia
 http://www.transonlinewatch.com/turis-indonesia-sering-jadi-korban-taksi-argo-kuda-di-malaysia/ …",0
"kalo Grab di malaysia diperbolehkan masa @gojekindonesia ke malayisa ga boleh dimana letak keadilannya
kalo malaysia kaya ngapain masih pake ojol segala macem",0
"Takit kalah saing emang gitu say. 

 http://www.transonlinewatch.com/turis-indonesia-sering-jadi-korban-taksi-argo-kuda-di-malaysia/ …",0
Berarti kesimpulannya bukan akun sakit ato akun gacor....@gojekindonesia harus benahi cara kasih order...ato orang IT nya ga paham gps?,0
"Tertarik promo diskon di Guardian. Products yang saya beli tersebut emang udah diskon, tapi kata mbaknya kalo bayar pake GoPay dpt tambahan cashback lagi 30%. Lah ini kenapa saya cuma dpt cashback 10rb dr total belanja 110,300rb @gojekindonesia? Term&Conditions bagaimana?  pic.twitter.com/nc2KVCSInM",0
"Seluruh duta besar, NGO pun merekam pemerintah Om @jokowi terpelanting dibuat MHS Papua ..keok 😢🇰🇮 lari sembunyi ke Kaltim @SumaUI @kwarnas @gojekindonesia @SupirPete2 @GrabID @RadioGeFM @e100ss @GeronimoFM @cassanovabali @GajahmadaFM @PramborsJogja @PramborsSby @PramborsSolo "" https://twitter.com/4smara_1701/status/1166959755832619009 …",0
"""Nge-blank"", i think? 😅",0
DASAR HALU :(((( @gojekindonesia  pic.twitter.com/B4QtwljK6h,0
Cc Syech @WagimanDeep,0
@gojekindonesia dulu belum punya omset atribut dibagikan gratis tisss sekarang setelah memiliki omset M cash/hari malah jualan atribut rebranding....aneh bin ajaib atau ada yg salah dgn mindset #rindugojekdulu #stopcicilanatribut,0
"Kalo orang kaya,yg kaya gini baru w salut..
Kalo pejabat yg kaya gini baru w salut..
W terbiasa hidup susah,jadi ngerasain susah nya hidup kaya gimana.
Jadi lihat yg kaya gitu,buat orang susah kaya w, miris,kaya lihat diri di cermin.
Pasti w bantu semampu w.
G usah bawa nama juga",0
"Teruntuk @gojekindonesia  tolong kasih orderan yang merata jangan biarkan menunggu sampai 5 jam buat dapetin 1 orderan yg kalian kasih,menunggu itu berat @gojekindonesia tolong lah",0
"@gojekindonesia min, kenapa biaya parkir untuk driver ga diberatin ke customer aja sih? Kan cuma palingan 2000 ini",0
"Goride sama grab bike asli lbh mending grab bike, mitra drivernya ga kebanyakan alesan🙃🙃 @gojekindonesia @GrabID",0
@gojekindonesia bantu up,0
@gojekindonesia siang min . Saya top up go pay belum masuk masuk ya saldonya . Ada apakah ?,0
"aku juga sepakat ni kalau gini. Krn kalau berkendara sambil sibuk main HP, konsetrasi terpecah dan bisa menyebabkan terjadinya kecelakaan atau mencelakai yg lain
@faktaojol
@gojekindonesia
@lambe_ojol https://twitter.com/Grace_Ayudia/status/1166961794834845697 …",0
"permisi @tokopedia @TokopediaCare @gojekindonesia @gojek24jam ini ada error atau gimana ya? saya merasa tak pesan barang apapun di tokped & pakai gosend (?) sy dapat notif nya 2x dan udh tny org rumah jg gk ada yg beli brg, mohon di cek via invoice bs? makasih pic.twitter.com/TBmzqMd45E",0
"@gojekindonesia saya ingin menyakan pelaporan 15349916 masalah sdh ikutin misi 3kali tp ngak dapat apa"" Tlg infonya tksh",0
kan dah dibilang saya gak ada pembelian di shopee bahkan akunnya gak ada. toh lagi pula itu lokasi saya dimana dan itu juga lokasinya di apotek gak tau dimana,0
"Wkwk frontal yak 😂 
Tapi benar , gue barusan check @googlemaps dengan titik yang sama hasilnya beda 🙈 gimana tuh min @gojekindonesia ? Hihi",0
👍👍👍💐😍,0
Ya harus didukung dong pemindahan ibu kota... Aku mengapresiasi pendapat @gojekindonesia mengenai pemindahan ibu kota... Bagus kok pernyataannya...,0
"Hai, mohon maaf atas ketidaknyamanannya. Untuk layanan GoSend via Shopee silakan Anda melakukan konfirmasi ke pihak Shopee terlebih dahulu di (021) 39500300 atau support@shopee.co.id agar dapat kami proses lebih lanjut. Tks^Jhn",0
"Hai Amalia, maaf atas kendala tersebut dan bisa infokan nomor order yg berkendala? terima kasih^feb",0
"mengurungkan niat buat ngasih tip ke driver @gojekindonesia krn sotoy bin ngedumel, kerja tuh hrs ikhlas dong ah 😌",0
😂 pic.twitter.com/HvuceeU8xg,0
sudah saya DM min,0
Silakan coba DM kembali. Tks^feb,0
@gojekindonesia barusan saya dpt sms seperti ini dari katanya saya pesan barang. Padahal saya gak pesan apa2 punya akun untuk akses ke online shopnya aja gak ada dan katanya gosend audah ada di lokasi yg saya gak tau itu dimana. Ini nomernya +628131733986,0
"Hai, perihal tersebut silakan informasikan nomor telepon dan e-mail Anda yang terdaftar via DM ya.  Lampirkan pula halaman ""Pesanan"" Anda ya. Anda juga dapat melakukan pengecekan apakah ada order yang tidak sadar Anda lakukan. Tks^Jhn",0
Adu aja boss.. gmap asli sama gmap versi lo.. menang banyak lo.. biar naik haji?? Duit ngibulin rute org??,0
bakuljktovo aja yok,0
"iya miskin iya, iya negara mu kaya iyaa, kaya tapi ko suka maling si ? ups
*BATIK&RENDANG #MenolakLupa",0
"Beberapa orang Malaysia menolak masuknya @gojekindonesia ke negeri Jiran dengan alasan Indonesia MISKIN, PERUSAK MASA DEPAN, MAYORITAS BUKAN ISLAM.

""Gojek hanya untuk orang Miskin seperti Jakarta, Thailand, Kamboja...""

 https://m.viva.co.id/amp/berita/bisnis/1177022-gojek-diprotes-habis-habisan-di-malaysia-kok-grab-adem-ayem-saja … pic.twitter.com/Y4MOcZBX87",0
Nggonku 10 ewu yak,0
nih @gojekindonesia lagi error atau gimana wong lagi boboan asik2 nonton video itzy tiba2 ditelpon sama orang mara2 katanya gw order gocar tp nggak bisa di hubungin 😐,0
Kalo ga ada sms terus masuk lagi sms dari nomer yg emang lagi nelpon tapi pesan kosong terus aku tetep bilang kalo ga dapet sms terus masuk lagi sms dari UANGKU dan aku tetep bilang kalo ga ada di matiin deh orangnya juga ngotot gitu pic.twitter.com/8AyeSqhGoF,0
"Hati2 gaeees para driver ojol. @gojekindonesia juga harusnya sering2 memberitahukan kepada para driver untuk lebih berhati2 akan adanya peristiwa seperti ini
@gojekindonesia
@gojek24jam
@faktaojol
#ojekonline https://twitter.com/Ojol_Gibah/status/1166942881182965760 …",0
@gojekindonesia  https://tinyurl.com/VOCSEMANGATMERDEKA … knp voucher saya ex 31 agustus uda gas ada di akun saya? Ini bgm sih???,0
saya gak bisa kirim DM ke akun gojek min,0
"Hai, perihal tersebut silakan informasikan nomor telepon dan e-mail Anda yang terdaftar via DM ya. Tks^Jhn",0
Terus beberapa minggu yg lalu juga tbtb dapet telpon ngakunya dari @gojekindonesia bilangnya aku dapet vocer belanja terus suruh cek sms dan bener ada sms dari GOJEK tapi aku yakin kalo dia nipu terusbaku bilang gada sms terud orangnya ngotot udah sms 2x terus aku tetep bilang ..,0
@gojekindonesia min ambil jaket gojek dimana ya,0
"halo @gojekindonesia  saya gagal untuk upgrade go-pay saya, terkendala di upload foto id card yg selalu ditolak, padahal id card terbilang masih jelas dan dapat di baca . mohon solusinya",0
"Hai, harap waspada terhadap tindak penipuan yang mengatasnamakan Gojek, pastikan Anda tdk memberikan kode verifikasi kepada siapapun yang meminta, info selengkapnya silakan klik link  https://www.go-jek.com/blog/jaga-kerahasiaan-kode-verifikasi-go-jekmu/ …. Tks^Jhn",0
"Sudah kok. Pertanyaan nya, kenapa kepotong nya gak sesuai sama nominal voucher? pic.twitter.com/cPv6wOPGyN",0
@gojekindonesia min ini kenapa ya? padahal saya gak pernah melakukan aktivitas tidak wajar😭😫  pic.twitter.com/DWRuFoKc8Y,0
Kenapa tidak pake plat Kuning utk Mobil penumpang umum @kemenhub151 #ojekplatkuning @gojekindonesia  https://news.detik.com/read/2019/08/29/123918/4685361/10/soal-wacana-penanda-bebas-ganjil-genap-taksi-online-anies-ikuti-permenhub …,0
👍👍🙏🙏,0
"@gojekindonesia Siang min, mohon maaf untuk account saya a.n Shoffan Saifullah kenapa diblok ya? mohon penjelasannya dan bagaimana cara mengaktifkannya??",0
"Hai, silakan cek kembali syarat dan ketentuan voucher tersebut di aplikasi ya. Terima kasih^yni",0
@gojekindonesia tanggapan nya min,0
@gojekindonesia ini saya mau cek gobox nggak bisa ya? Koneksi internet nggk ada masalah tp munculnya gini  pic.twitter.com/0bZD0jbdkm,0
"Mana nih yang maren koar-koar teriak tolak @gojekindonesia
Masuk Malaysia? 

@datuakrajoangek @Ojol_Gibah
@gojek24jam @ForumOjol http://www.transonlinewatch.com/go-internasional-pengamat-ekonomi-gojek-miliki-manfaat-besar-untuk-malaysia/ …",0
"@gojekindonesia min, saya topup saldo lewat atm mandiri, tapi tidak masuk? Mohon info",0
"Hai, harap waspada terhadap tindak penipuan yang mengatasnamakan Gojek, pastikan Anda tdk memberikan kode verifikasi kepada siapapun yang meminta, info selengkapnya silakan klik link  https://www.go-jek.com/blog/jaga-kerahasiaan-kode-verifikasi-go-jekmu/ …. Tks^Jhn",0
@gojekindonesia agar program rebranding sukses & atribut baru dipakai dlm operasional sy usul dlm pendistribusian atribut baru hendaknya dilakukan dgn  menukarkan atribut lama (jaket) dgn yg baru. Krn dijalanan banyak mitra yg sdh memiliki hèlm baru tp m,0
@gojekindonesia info no ini: +6281278290559 baru saja telp saya mengatasnamakan Gojek untuk memberi hadiah sbsr 1.5jt. Dia minta no pin yg dikirmkan lewat sms. Mohin bantuan untuk melacak dan meningkatkan keamanan di aplikasi gojek.,0
@gojekindonesia,0
Min kenapa cuma kepotong 11ribu? Voucher nya 15ribu. @gojekindonesia  pic.twitter.com/SDHlbJf1pv,0
"Keinget mesen spice bitte ke @KFCINDONESIA lewat aplikasi @gojekindonesia 
Abis itu hampir aja mesen float mocca di @McDonalds wkwkwkwk https://twitter.com/KFCINDONESIA/status/1166924299539632128 …",0
"Iya emang mau, cuma masalahnya ada uang gopaynya mau di tarik!",0
"Hai Stefan, harap waspada terhadap tindak penipuan yang mengatasnamakan Gojek, pastikan Anda tdk memberikan kode verifikasi kepada siapapun yang meminta, info selengkapnya silakan klik link  https://www.go-jek.com/blog/jaga-kerahasiaan-kode-verifikasi-go-jekmu/ …. Tks^Jhn",0
"halo @gojekindonesia, barusan saya ditelpon melalui nomer 0817620759, katanya saya dapat go-pay 2 juta. 

nanya bank saya, saya jawab masukin saja kalau langsung, gak perlu nanya bank saya.

jawaban dengan nada meninggi, say respon: “gak enak kan, mau nipu ketahuan?”

@domyaji",0
"@gojekindonesia hi gojek. mau tanya ni tntng paylater. saya br coba paylater, transaksi pertama saya pakek paylater 24 agustus. kok d suruh bayar paylaterny sblm 1 september ya? bukanny jangka pembayaranny itu satu bulan?",0
Mba sahnaz cepet sembuh ya :(,0
Ganti grab aja ganti,0
"@gojekindonesia diseluruh dunia banyak perusahaan rela membayar mahal utk space iklan. Dgn komunitas yg besar knp gojek membuat jaket & helm atribut ""polos"" lalu menjual dgn harga komersial kpd mitra. Knp tdk menyelipkan iklan pd atribut lalu membagikanny",0
"Hai Amel, dapat kami informasikan bahwa saat ini layanan GoBox hanya dapat dipesan sesuai dengan hari dimana Anda memesan ya. Tks^jhn",0
"Hai Zuhrina, bisa di informasikan nomor tlp dan email Anda melalui DM? Terima kasih^yni",0
Iiji share ya bu..,0
"Siang gojek, saya mau report nomor yang tidak dikenal, dia mengaku dari gojek tapi saya udh sadar dari gaya bahasanya klau dia penipu, dia bilang akan kirim gopay sebesar 2 juta rupiah dengan pin yg dikirim lewat sms, gk pikir panjang lsg matiin telpon @gojekindonesia @gojektech pic.twitter.com/Cj1ZJaHNjS",0
"Hai, mohon maaf atas ketidaknyamanannya. Bisa diinformasikan nomor order yang terkendala via DM? agar dapat kami proses lebih lanjut. Lampirkan pula screenshoot promo yg Anda gunakan ya. Tks^Jhn",0
diakan baik mel sama kaya,0
"Hai kak, baik kak. Kami akan segera melakukan pengecekan. Tks^krn",0
"haalllooo @gojekindonesia kok ga ada jawaban ya? percuma aja nukerin gopoints, ga bisa dituker voucher yang berfaedah. sekalinya mau tuker malah begini 🙄🙄",0
"Hai, mohon maaf atas ketidaknyamanan Anda. Silakan follow dan DM kami agar kami dapat menindaklanjuti keluhan Anda. Tks^Jhn",0
👍👌😁,0
Yah sama dahal mo nitip aku,0
"Voucher Semangat Merdeka saya tiba” hilang. Sdh email, sdh tlf ke call center, tp tdk ada tanggapan. Bagaimana ini?",0
@gojekindonesia p for punten mohon di notice,0
"@gojekindonesia, min mau nanya klo mau pesan go-box untuk dipakai bsok bisa dipesan dari hari ini?",0
"@gojekindonesia kok mental, jd gk bs upgrade nih. Device  : redmi note 7  pic.twitter.com/SIX7qnIv6v",0
Gaada gopay,0
"Sudah menolak @gojekindonesia , mengatakan Indonesia Negara miskin pula. Apakah Datuk Shamsubahrin Ismail. Tak berkaca, Negara datuk pun negara miskin!! 🇲🇾  pic.twitter.com/RQXl1Ex7Xc",0
❤️💕,0
Cek gofood @gojekindonesia,0
Cakep bang....👍🏻👍🏻👍🏻,0
"Hehehe maklum bang anak baru, gampang diboongin 😂",0
mungkin 😁😁,0
InsyaAllah aamiin,0
"Gopay gangguan gak sih? Ngisi saldo gopay, tapi ga nambah terus, transaksi isi gopay nya berhasil kok😐 @gojekindonesia @gopayindonesia",0
@gojekindonesia @GrabID siang kaaa sekarang dari depok ke jatiasih ga bisa lagi ya? Order dari @ShopeeID @bukalapak,0
Tidak ada promonya!,0
"Hai Tommy, dapat kami informasikan bahwa voucher tersebut memiliki batas pembelian maksimal ya. Tks^jhn",0
duh ga tau ya itu berapa banyak orang indonesia yang ke malaysia jadi turis?? miskin lu kate?,0
Heee apa syaratnya???,0
